sepal length,sepal width,petal length,petal width
-1.633693715083625,0.4369226435179005,-1.3578066593944884,-1.3530299891800985
-0.6341783554985945,1.637664333191934,-1.3067187905059339,-1.3530299891800985
-1.045616838906164,0.6833555972856783,-1.3578066593944884,-1.3530299891800985
1.3284367246546587,0.4369226435179005,0.4897365746964306,0.24789607118694723
0.6973018973140166,0.4369226435179005,0.37007914572131356,0.37846674058845575
1.2272106786095904,0.18711245443810356,0.6101989686587006,0.37846674058845575
-0.37254496814145266,-1.9505877434162213,0.07461621522613172,0.11696866176677244
0.8066067822881019,-0.583928414520667,0.4298057998867433,0.37846674058845575
-0.12025862208858239,-0.583928414520667,0.37007914572131356,0.11696866176677244
0.5862369286767416,0.6833555972856783,0.4897365746964306,0.5086958620772206
-1.1881965116033868,-1.6682448697292291,-0.32951597890408546,-0.2781276231640894
0.9142023927504721,-0.32316962860073606,0.4298057998867433,0.11696866176677244
-0.7687038081504061,-0.8486398729784523,0.016180932397360175,0.24789607118694723
0.12327906680204176,-0.06620535837990686,0.19215438729733153,0.37846674058845575
0.2419391408039236,-2.2378648074442635,0.07461621522613172,-0.2781276231640894
0.35861220830664664,-0.32316962860073606,0.4897365746964306,0.24789607118694723
-0.24527216646787092,-0.32316962860073606,-0.157745022401579,0.11696866176677244
1.0201374268397632,0.18711245443810356,0.310559609565831,0.24789607118694723
-0.24527216646787092,-0.06620535837990686,0.37007914572131356,0.37846674058845575
0.0025686039890783583,-0.8486398729784523,0.13327521876800663,-0.2781276231640894
0.4733588342808466,-2.2378648074442635,0.37007914572131356,0.37846674058845575
-0.24527216646787092,-1.3906099501158364,0.016180932397360175,-0.1460241739474214
0.12327906680204176,0.4369226435179005,0.5498685680840536,0.768184335288648
0.35861220830664664,-0.583928414520667,0.07461621522613172,0.11696866176677244
0.5862369286767416,-1.3906099501158364,0.6101989686587006,0.37846674058845575
0.35861220830664664,-0.583928414520667,0.4897365746964306,-0.014332047243080433
0.6973018973140166,-0.32316962860073606,0.25125028903499336,0.11696866176677244
0.9142023927504721,-0.06620535837990686,0.310559609565831,0.24789607118694723
1.124458585469018,-0.583928414520667,0.5498685680840536,0.24789607118694723
1.0201374268397632,-0.06620535837990686,0.6707250513799752,0.6385974214848884
0.2419391408039236,-0.32316962860073606,0.37007914572131356,0.37846674058845575
-0.12025862208858239,-1.1174732421350122,-0.21524712570855184,-0.2781276231640894
-0.37254496814145266,-1.6682448697292291,-0.04202694295264338,-0.1460241739474214
-0.37254496814145266,-1.6682448697292291,-0.1000035853627575,-0.2781276231640894
0.0025686039890783583,-0.8486398729784523,0.016180932397360175,-0.014332047243080433
0.2419391408039236,-0.8486398729784523,0.7314441735081822,0.5086958620772206
-0.5021535697941004,-0.06620535837990686,0.37007914572131356,0.37846674058845575
0.2419391408039236,0.9265339559764445,0.37007914572131356,0.5086958620772206
1.0201374268397632,0.18711245443810356,0.4897365746964306,0.37846674058845575
0.5862369286767416,-1.9505877434162213,0.310559609565831,0.11696866176677244
-0.24527216646787092,-0.06620535837990686,0.13327521876800663,0.11696866176677244
-0.37254496814145266,-1.3906099501158364,0.07461621522613172,0.11696866176677244
-0.37254496814145266,-1.1174732421350122,0.310559609565831,-0.014332047243080433
0.35861220830664664,-0.06620535837990686,0.4298057998867433,0.24789607118694723
0.0025686039890783583,-1.1174732421350122,0.07461621522613172,-0.014332047243080433
-1.045616838906164,-1.9505877434162213,-0.32951597890408546,-0.2781276231640894
-0.24527216646787092,-0.8486398729784523,0.19215438729733153,0.11696866176677244
-0.12025862208858239,-0.06620535837990686,0.19215438729733153,-0.014332047243080433
-0.12025862208858239,-0.32316962860073606,0.19215438729733153,0.11696866176677244
0.4733588342808466,-0.32316962860073606,0.25125028903499336,0.11696866176677244
-0.9058187886285568,-1.3906099501158364,-0.49901093038358846,-0.1460241739474214
-0.12025862208858239,-0.583928414520667,0.13327521876800663,0.11696866176677244
0.5862369286767416,0.6833555972856783,1.2862032189509218,1.667390398725886
0.0025686039890783583,-0.8486398729784523,0.7314441735081822,0.8974685676518301
1.4281780433931435,-0.06620535837990686,1.2238537953434436,1.1551726733098961
0.5862369286767416,-0.32316962860073606,1.037848181053272,0.768184335288648
0.8066067822881019,-0.06620535837990686,1.1616767731444666,1.2836125531188372
1.905951543762725,-0.06620535837990686,1.6638119137145864,1.1551726733098961
-1.1881965116033868,-1.3906099501158364,0.37007914572131356,0.6385974214848884
1.6233638020328747,-0.32316962860073606,1.4742661987234973,0.768184335288648
1.0201374268397632,-1.3906099501158364,1.1616767731444666,0.768184335288648
1.5264743430782843,1.4035823953820983,1.3487230487617388,1.667390398725886
0.8066067822881019,0.4369226435179005,0.7314441735081822,1.0264612310581254
0.6973018973140166,-0.8486398729784523,0.8534513539848285,0.8974685676518301
1.124458585469018,-0.06620535837990686,0.9762008756184901,1.1551726733098961
-0.12025862208858239,-1.3906099501158364,0.6707250513799752,1.0264612310581254
0.0025686039890783583,-0.583928414520667,0.7314441735081822,1.5397132026066287
0.6973018973140166,0.4369226435179005,0.8534513539848285,1.4117899060947996
0.8066067822881019,-0.06620535837990686,0.9762008756184901,0.768184335288648
1.9975674073877059,1.868916353983663,1.7273149986876661,1.2836125531188372
1.9975674073877059,-1.1174732421350122,1.854792812526408,1.4117899060947996
0.2419391408039236,-2.2378648074442635,0.6707250513799752,0.37846674058845575
1.2272106786095904,0.4369226435179005,1.0996742005673699,1.4117899060947996
-0.24527216646787092,-0.583928414520667,0.6101989686587006,1.0264612310581254
1.9975674073877059,-0.583928414520667,1.7273149986876661,1.0264612310581254
0.5862369286767416,-0.8486398729784523,0.6101989686587006,0.768184335288648
1.0201374268397632,0.6833555972856783,1.0996742005673699,1.1551726733098961
1.5264743430782843,0.4369226435179005,1.2862032189509218,0.768184335288648
0.4733588342808466,-0.583928414520667,0.5498685680840536,0.768184335288648
0.35861220830664664,-0.06620535837990686,0.6101989686587006,0.768184335288648
0.6973018973140166,-0.583928414520667,1.037848181053272,1.1551726733098961
1.5264743430782843,-0.06620535837990686,1.1616767731444666,0.5086958620772206
1.7188831451952398,-0.583928414520667,1.3487230487617388,0.8974685676518301
2.177120459466978,1.868916353983663,1.537285775151816,1.0264612310581254
0.6973018973140166,-0.583928414520667,1.037848181053272,1.2836125531188372
0.5862369286767416,-0.583928414520667,0.7314441735081822,0.37846674058845575
0.35861220830664664,-1.1174732421350122,1.037848181053272,0.24789607118694723
1.9975674073877059,-0.06620535837990686,1.3487230487617388,1.4117899060947996
0.5862369286767416,0.9265339559764445,1.037848181053272,1.5397132026066287
0.6973018973140166,0.18711245443810356,0.9762008756184901,0.768184335288648
0.2419391408039236,-0.06620535837990686,0.5498685680840536,0.768184335288648
1.2272106786095904,0.18711245443810356,0.9147345053393703,1.1551726733098961
1.0201374268397632,0.18711245443810356,1.037848181053272,1.5397132026066287
1.2272106786095904,0.18711245443810356,0.7314441735081822,1.4117899060947996
0.0025686039890783583,-0.8486398729784523,0.7314441735081822,0.8974685676518301
1.124458585469018,0.4369226435179005,1.2238537953434436,1.4117899060947996
1.0201374268397632,0.6833555972856783,1.0996742005673699,1.667390398725886
1.0201374268397632,-0.06620535837990686,0.7923537708078372,1.4117899060947996
0.5862369286767416,-1.3906099501158364,0.6707250513799752,0.8974685676518301
0.8066067822881019,-0.06620535837990686,0.7923537708078372,1.0264612310581254
0.4733588342808466,0.9265339559764445,0.9147345053393703,1.4117899060947996
0.12327906680204176,-0.06620535837990686,0.7314441735081822,0.768184335288648
